ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,sofa
154,34.9231599,-74.00171789,40.76120913,141,0.215789,0.219457,0.080812,0.299719,0.11082,0.006875,0.057027,0.0,0.0,0.0,0.0,0.0,0.0,0.00243,0.0,0.0,0.0,0.00184,0.0,0.0,0.003344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,37.68560824,-74.00217013,40.76057989,142,0.201363,0.186074,0.183605,0.282102,0.094609,0.0,0.045254,0.0,0.001688,0.0,0.000496,0.0,0.0,0.0,0.0,0.0,0.0,0.001254,0.0,0.0,0.002328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,35.81188621,-74.00281653,40.75972281,143,0.153391,0.186098,0.217461,0.357203,0.025367,0.0,0.055652,0.0,0.0,0.0,0.0,0.0,0.0,0.000312,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,35.91895276,-74.00349263,40.75877795,144,0.248523,0.230395,0.07475,0.394953,0.028613,0.0,0.011781,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.00027,0.0,0.0,0.0,0.00077,0.0,0.0,0.001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,36.05140737,-74.00493833,40.7567883,147,0.151941,0.312238,0.025402,0.276547,0.08734,0.001199,0.040297,0.0,0.002441,0.0,0.061848,0.0,0.0,0.019566,0.0,0.0,0.002258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,29.93513823,-74.00672927,40.75430715,148,0.11784,0.304254,0.018984,0.261934,0.017707,0.0,0.033152,0.0,0.005758,0.0,0.0,0.0,0.0,0.002609,0.0,0.0,0.0,0.004094,0.0,0.0,0.00516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,20.95608836,-74.00707878,40.75365371,149,0.0915,0.365738,0.054125,0.365367,0.070832,0.000371,0.006844,0.0,0.009414,0.011016,0.003668,0.000781,0.0,0.001215,0.011328,0.0,0.0,0.004012,0.0,0.0,0.003379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,19.88741628,-74.00734995,40.75293666,150,0.081609,0.342387,0.077812,0.401082,0.019477,0.004039,0.00377,0.0,0.0,0.058648,9.4e-05,0.002641,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.0,0.0,0.000789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,22.66874372,-74.00760055,40.75226188,151,0.295473,0.200453,0.068418,0.398277,0.010188,0.000141,0.008195,0.0,0.0,0.005336,0.0,0.003723,0.0,0.000332,0.0,0.008867,0.0,0.0,0.0,0.0,0.000598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,334.866883,-74.00792322,40.74920995,155,4e-06,0.243801,0.259426,0.297383,0.002289,0.0,0.013,0.0,0.001055,0.150613,0.008594,0.0,0.0,0.0,0.0,8e-06,0.000184,0.0,0.0,0.0,0.003949,0.0,0.0,0.0,0.0,0.0,0.0,0.000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,12.0353365,-74.00774261,40.74738427,156,0.286566,0.144254,0.11675,0.309527,0.024551,3.9e-05,0.089613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,9.44270505,-74.00788803,40.74667365,157,0.256492,0.015582,0.26316,0.301262,0.034285,0.0,0.020039,0.0,0.0,0.011195,0.01316,0.0,0.0,0.010141,0.0,0.036891,0.0,0.026348,0.0,0.0,0.00927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,10.66002222,-74.00800977,40.74595865,158,0.263836,0.025824,0.255188,0.293188,0.040254,0.0,0.022559,0.0,0.0,0.014277,0.007922,0.0,0.0,0.00093,0.0,0.0,0.0,0.012297,0.0,0.0,0.056387,0.002949,0.0,0.004391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,11.23477569,-74.00814321,40.74525631,159,0.31525,0.194105,0.018852,0.367199,0.028594,0.002516,0.040508,0.0,3.1e-05,0.00032,0.0,0.0,0.0,9.4e-05,6.2e-05,0.0,0.0,7.8e-05,0.0,0.0,0.000699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,9.09439675,-74.00827787,40.74455536,160,0.283652,0.180867,0.081613,0.314527,0.078816,0.0,0.039828,0.0,0.000121,0.0,0.0,0.0,0.0,0.002348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,10.36660882,-74.00841022,40.74375862,161,0.292797,0.139812,0.092113,0.238301,0.02766,0.000129,0.106043,0.0,0.00173,0.017863,0.002684,0.000957,0.0,0.000133,0.0,0.064785,0.0,0.002215,0.0,0.0,0.012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,21.00014243,-74.00926635,40.74041793,164,0.192844,0.26227,0.054566,0.401293,0.000164,0.0,0.049359,0.0,0.0,0.016809,0.002992,4e-06,0.0,0.0,0.0,0.0,0.0,0.014992,0.0,0.0,0.001148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,21.00014243,-74.00888031,40.74153617,166,0.103793,0.13573,0.287363,0.262504,0.043695,0.0,0.083887,0.0,7.4e-05,0.00543,0.003082,0.0,0.0,0.0,0.0,0.009246,1.2e-05,0.021145,0.0,0.0,0.044039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,8.334575328,-74.00985738,40.73933541,168,0.13232,0.304016,0.061129,0.401648,0.001695,0.000266,0.042102,0.0,0.005961,0.01543,0.009125,0.004594,0.0,0.00468,0.0,0.0,0.0,0.010004,0.0,0.0,0.006777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,354.480954,-74.00985533,40.73815878,169,0.066207,0.265051,0.184363,0.251184,0.003031,0.0,0.157676,0.0,0.001133,0.003055,0.0,0.0,0.0,0.006805,0.0,0.0,0.020613,0.001109,0.0,0.0,0.03277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2.800651911,-74.0098147,40.73756067,170,0.121938,0.195875,0.208434,0.313742,0.033094,0.0,0.044551,0.0,0.001426,0.0,0.0,0.0,0.0,0.001848,0.0,0.0,0.055195,0.0,0.0,0.0,0.013387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,4.755593471,-74.00993964,40.73588879,171,0.171957,0.192789,0.182062,0.31966,0.015648,0.000617,0.09425,0.0,0.0,0.000449,0.00043,0.0,0.0,0.0,0.0,0.003574,0.0,0.0,0.0,0.0,0.018562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,4.366624412,-74.0099977,40.73518149,172,0.25923,0.228969,0.080477,0.364434,0.020848,0.0,0.035961,0.0,0.000125,0.0,0.0,0.0,0.0,0.0,0.001113,0.0,0.005785,0.001223,0.0,0.0,0.001812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,4.89600026,-74.0101119,40.7337564,173,0.229047,0.20132,0.092902,0.296301,0.020379,8.2e-05,0.108406,0.0,0.00459,0.005766,2.7e-05,0.0,0.0,6.2e-05,0.0,0.0,0.0,0.023449,0.0,0.0,0.004348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,5.57034312,-74.01017944,40.7329919,174,0.195402,0.188395,0.156582,0.350285,0.009117,0.0,0.044336,0.0,0.0,0.011551,0.0,0.0,0.003684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,4.462424861,-74.01035106,40.73115021,175,0.162465,0.250156,0.118613,0.32823,0.019496,0.00016,0.058543,0.0,0.000727,0.005664,0.0,0.0,0.0,0.000102,0.003855,0.0,0.0,0.042953,0.0,0.0,0.006586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,6.987000945,-74.01041578,40.73040713,176,0.21725,0.233984,0.080699,0.399035,0.007777,3.5e-05,0.012688,0.0,0.0,0.012,0.0,0.0,0.0,0.000238,0.0,0.0,0.00993,0.006539,0.0,0.0,0.019824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,10.8755617,-74.0112471,40.72420115,177,0.230805,0.225266,0.085418,0.32452,0.018242,0.000688,0.100422,0.0,0.001824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009832,0.0,0.0,0.002984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,11.92654863,-74.01137318,40.72355149,178,0.245355,0.203145,0.099059,0.38041,0.014758,0.0,0.045551,0.0,0.0,0.001105,0.00434,0.001535,0.0,0.002191,0.0,0.0,0.0,0.0,0.0,0.0,0.002551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,11.49115339,-74.01151186,40.72289197,179,0.241727,0.236965,0.075184,0.367449,0.005238,0.0,0.067359,0.0,8.6e-05,0.00168,0.0,0.0,0.0,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,9.331002365,-74.01164673,40.72220926,180,0.229738,0.228035,0.073711,0.419523,0.018984,0.000953,0.009223,0.0,0.002062,0.0,0.0,0.0,0.0,0.001164,0.0,0.0,0.010453,8.6e-05,0.0,0.0,0.000637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,11.37039704,-74.01177403,40.72146712,182,0.25243,0.177758,0.09641,0.321258,0.035781,0.0,0.056133,0.0,0.0,0.001023,0.0,0.0,0.0,0.000434,0.0,0.0,0.003449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,14.91885098,-74.01276839,40.71697204,183,0.155016,0.136207,0.196117,0.222105,0.161938,0.0,0.05398,0.0,0.0,0.0,0.0,4.7e-05,0.0,0.000492,0.0,0.0,0.0,0.006234,0.0,0.0,0.0,0.002262,0.0,0.0,0.0,0.0,0.0,0.052004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,15.85213326,-74.0132738,40.71500083,184,0.335199,0.120211,0.071668,0.381184,0.026723,0.00368,0.056598,0.0,0.0,0.000465,0.000219,9.4e-05,0.0,0.0,0.0,0.0,0.0,8.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.76513325,-74.01351361,40.71423358,185,0.320816,0.114297,0.091977,0.369254,0.012969,0.001398,0.033402,0.0,0.000105,0.006172,0.0,0.0,0.0,0.010719,0.0,0.033355,0.00543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,19.74007289,-74.01378157,40.71434999,186,0.177035,0.10341,0.238957,0.299176,0.058766,0.0,0.026578,0.015922,0.0,0.03882,0.0,0.0,0.0,0.0,0.0,0.001258,0.0,0.037957,0.0,0.0,0.00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,20.72968941,-74.01578415,40.70772262,188,0.154863,0.07848,0.297984,0.37757,0.02616,0.003336,0.016344,0.0,0.001812,0.005035,0.013453,0.0,0.0,0.000715,0.0,0.000246,0.0,0.01193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,21.44376616,-74.01659278,40.70568942,189,0.22327,0.023625,0.270457,0.240141,0.061613,0.0,0.001996,0.0,0.000484,0.069195,0.000246,0.0,0.0,0.0,0.0,0.0,0.0,0.082977,0.0,0.0,0.025996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,21.44376616,-74.01637722,40.70624276,190,0.198414,0.018488,0.295496,0.150121,0.216441,0.000215,0.032098,0.0,0.0,0.02532,2e-05,0.0,0.0,0.000602,0.0,0.0,0.002477,0.056094,0.0,0.0,0.003797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,22.54442264,-74.01528516,40.70825516,195,0.425801,0.083074,0.014887,0.270145,0.017434,0.00041,0.043242,0.023594,0.0,0.098902,0.003395,0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,18.24934669,-74.01627086,40.70562817,196,0.446203,0.070355,0.053348,0.224012,0.056141,0.0,0.004363,0.0,6.6e-05,0.082516,0.000129,0.016777,0.0,0.000652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,14.36010417,-74.01356615,40.71512153,198,0.365559,0.123336,0.046195,0.368277,0.015945,0.002617,0.065613,0.0,0.0,0.001844,0.0,0.0,0.0,0.000516,0.0,0.0,0.0,0.002164,0.0,0.0,0.0,0.001676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,14.25399569,-74.01323534,40.71641399,200,0.235082,0.162434,0.1325,0.33316,0.011082,0.003117,0.109957,0.0,4e-06,0.0,0.004969,0.0,0.0,0.0,0.0,0.0,0.0,0.000195,0.0,0.0,0.000766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,13.20903128,-74.0130721,40.7171004,201,0.182301,0.132508,0.147848,0.252793,0.02627,0.003754,0.056539,0.0,0.004359,0.02225,0.0,0.0,0.0,0.0,0.0,0.010746,0.0,0.004848,0.0,0.0,0.01482,0.0,0.0,0.0,0.0,0.0,0.0,0.03718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,13.85667498,-74.0128171,40.7180068,202,0.008508,0.207777,0.332586,0.209855,0.119863,0.0,0.015547,0.0,0.0,0.012156,0.001078,0.000352,0.0,2.3e-05,0.0,0.078371,0.0,0.012098,0.0,0.0,0.001785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,12.29393124,-74.01171555,40.7229144,207,0.176793,0.26968,0.090863,0.340273,0.060961,0.00027,0.019699,0.0,0.0,0.000547,0.0,0.0,0.0,0.000223,0.000152,0.0,0.002703,0.028633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,11.34437112,-74.01157277,40.72357249,208,0.038543,0.194793,0.299531,0.194035,0.131578,0.0,0.019734,0.0,5.1e-05,2.3e-05,0.002758,0.0,0.0,0.0,0.0,0.0,0.002043,0.00116,0.0,0.0,0.081887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,11.34437112,-74.01146302,40.72415608,209,0.160977,0.26127,0.105,0.255574,0.110508,0.000141,0.018156,0.0,0.000102,0.005629,0.0,0.0,0.0,0.00052,0.002641,0.0,0.028914,0.039391,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,10.94472703,-74.01115195,40.72577003,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,6.029609558,-74.01077698,40.72906641,215,0.138273,0.32048,0.072453,0.417078,0.017512,0.001719,0.028141,0.0,0.000598,0.0,2.3e-05,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.001977,0.0,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,5.351984944,-74.01062981,40.73042839,216,0.149422,0.263945,0.121359,0.233469,0.111516,0.0,0.038402,0.0,0.000156,0.00834,0.000246,0.0,0.0,0.00282,0.0,0.0,0.0,0.006043,0.0,0.0,0.064281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,5.351984944,-74.01057842,40.73101997,217,0.089578,0.240547,0.166723,0.25193,0.013641,0.000344,0.063324,0.0,0.016082,0.002086,0.000766,0.0,0.0,0.0,0.0,0.0,0.0,0.126441,0.0,0.0,0.004445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,7.792618233,-74.01006402,40.73921352,219,0.134918,0.332168,0.027664,0.321082,0.024387,0.000348,0.011207,0.0,0.003156,0.004758,0.011555,0.001004,0.0,0.009863,0.0,0.000129,0.029609,0.004941,0.0,0.0,0.073316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,28.73822324,-74.00973028,40.73989555,220,0.167156,0.32848,0.011035,0.309723,0.082461,0.0,0.050215,0.0,4.3e-05,0.006766,0.017117,0.000934,0.0,0.000555,0.0,0.0,0.0,0.01843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,28.73822324,-74.00944476,40.74041625,221,0.212969,0.235016,0.061488,0.404422,0.004801,0.0,0.041367,0.0,0.001145,0.01377,0.01041,0.003152,0.0,0.0,0.0,0.002961,0.0,0.007078,0.0,0.0,0.001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,15.27081248,-74.00894105,40.74217606,224,0.166672,0.252379,0.055883,0.222078,0.053754,0.0,0.016934,0.0,0.00091,0.029738,4e-06,0.0,0.0,0.008305,0.0,0.0,0.00491,0.072895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,10.73527454,-74.00878278,40.74296762,225,0.250637,0.160656,0.120527,0.251305,0.00323,0.000305,0.051887,0.0,1.2e-05,0.03641,0.00018,0.0,0.0,0.027828,0.0,0.0,0.006441,0.00634,0.0,0.0,0.083504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,12.23159054,-74.00860785,40.74380705,226,0.285633,0.227355,0.016695,0.389531,0.022574,0.001438,0.010746,0.0,0.008246,0.01243,0.0,0.0,0.0,0.0,0.001043,0.0,0.000508,0.021398,0.0,0.0,0.000387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,9.433824471,-74.00846068,40.74462276,227,0.230457,0.202766,0.08516,0.431465,0.011383,0.000934,0.014391,0.0,0.000184,0.0,0.0,0.0,0.0,0.011316,0.0,0.0,0.001734,0.001664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,10.45396885,-74.00833528,40.74531297,228,0.303078,0.11698,0.109648,0.336301,0.006164,0.000359,0.096535,0.0,2.3e-05,0.004312,0.009629,0.0,0.0,0.0,0.0,0.001066,0.0,0.0,0.0,0.0,0.008051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,10.5328524,-74.0081949,40.7460366,229,0.077484,0.08275,0.356805,0.298258,0.001562,0.001605,0.03825,0.0,0.0,0.0,0.002457,0.0,0.0,0.0,0.0,0.0,0.006883,0.000359,0.0,0.0,0.112711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,10.5328524,-74.00809024,40.74662114,230,0.108441,0.090449,0.30225,0.304289,0.007086,0.0,0.015051,0.0,0.0,0.0,0.010215,0.0,0.0,0.002215,0.0,0.0,0.001305,0.001406,0.0,0.0,0.101914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,334.3516356,-74.0081052,40.74916668,231,0.028098,0.335969,0.147469,0.379949,0.009051,0.0,0.027066,0.0,0.00793,0.012797,0.015336,0.0,0.0,0.003773,0.000734,0.0,0.0,0.00359,0.0,0.0,0.018996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,343.9250492,-74.0084302,40.74987959,232,0.023488,0.346684,0.145223,0.047566,0.284914,0.001684,0.051828,0.0,0.001148,0.02991,0.0,0.0,0.0,0.004012,0.0,0.0,0.002395,0.050449,0.0,0.0,0.00593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,20.55329873,-74.00780829,40.75235021,235,0.12534,0.217754,0.222523,0.343574,0.001367,0.0,0.051844,0.0,0.000625,0.010879,0.002449,0.0,0.0,0.0,0.0,0.0,0.0,0.003824,0.0,0.0,0.01982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,29.50163805,-74.00697737,40.75438225,238,0.056438,0.317406,0.135098,0.348664,0.035719,0.0,0.06934,0.0,0.002371,0.0,0.000371,0.0,0.0,0.007129,0.001016,0.0,0.003891,0.000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,36.17250141,-74.00304177,40.75979583,242,0.119398,0.192648,0.217766,0.255602,0.076867,0.0,0.037242,0.0,0.000812,0.02941,0.0,0.0,0.0,4.3e-05,0.0,0.003234,0.0,0.047953,0.0,0.0,0.019023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,36.46293434,-74.00238936,40.76067392,243,0.184141,0.265258,0.074711,0.28691,0.10191,0.0,0.024496,0.0,0.000488,0.000531,0.0,0.0,0.0,0.0,0.0,0.032512,0.0,0.026414,0.0,0.0,0.00182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,43.36673685,-73.99894368,40.76400504,247,0.089359,0.144164,0.117965,0.218402,0.018066,0.000426,0.214938,0.0,0.0,0.013766,0.0,0.0,0.0,0.0,0.0,0.001391,0.0,0.00459,0.0,0.0,0.005637,0.0,0.0,0.0,0.0,0.0,0.0,0.171297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,36.60839729,-73.99800025,40.76529021,249,0.245117,0.162129,0.107207,0.277031,0.002645,0.000535,0.042121,0.0,0.002445,0.011074,0.031734,0.0,6.6e-05,0.0,0.0,8.2e-05,0.0,0.000145,0.0,0.0,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.109164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,35.69953864,-73.99743749,40.76605823,250,0.170258,0.286715,0.035797,0.29093,0.000242,0.0,0.113969,0.0,0.003289,0.010023,0.035602,0.0,0.0,0.0,0.0,0.0,0.0,0.001719,0.0,0.0,0.01507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,35.95392504,-73.99698627,40.76668167,251,0.197008,0.274918,0.024523,0.34852,0.017156,0.000922,0.073363,0.0,8e-06,0.0,0.032137,0.0,0.0,0.000945,0.0,0.0,1.2e-05,0.002758,0.0,0.0,0.00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,36.04646693,-73.99652851,40.76731115,252,0.108977,0.280145,0.072789,0.27602,0.004066,0.0,0.03523,0.0,0.005895,0.026961,0.02573,0.0,0.0,0.053176,0.0,0.0,0.000473,0.005246,0.0,0.0,0.088105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,35.82726682,-73.99607864,40.76793316,253,0.079902,0.273727,0.117422,0.423434,0.011926,0.000996,0.012102,0.0,0.020219,0.003398,0.027703,0.0,0.0,0.002543,0.0,0.0,0.002879,0.000648,0.0,0.0,0.003016,0.0,0.0,0.0,0.0,0.0,0.0,0.01768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,35.96782058,-73.99562283,40.76856202,254,0.080246,0.140211,0.30427,0.365262,0.007945,0.0,0.02993,0.0,0.0,0.023977,0.011805,0.0,0.0,0.0,0.0,0.025578,0.0,0.0,0.0,0.0,0.003523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,23.41939917,-73.99480677,40.76988168,256,0.162699,0.255008,0.082535,0.344512,0.000777,0.0,0.141742,0.0,0.0,0.0,0.0,0.0,0.0,0.00166,0.0,0.0,0.0,0.000484,0.0,0.0,0.008898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,9.122076828,-73.99498055,40.76990322,257,0.072699,0.221238,0.217203,0.352781,0.017645,0.0,0.043098,0.0,7.8e-05,0.012281,0.001008,0.0,0.0,0.00716,0.0,0.0,0.0,0.047605,0.0,0.0,0.007152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
