ORIG_FID,bike_lane,bike_trafd,frm_lvl_co,full_stree,l_blkfc_id,l_high_hn,l_low_hn,l_zip,date_modif,time_modif,physicalid,post_direc,post_modif,post_type,pre_direct,pre_modifi,pre_type,r_blkfc_id,r_high_hn,r_low_hn,r_zip,rw_type,shape_leng,snow_pri,st_label,st_name,st_width,status,to_lvl_co,trafdir,D_Angle,POINT_X,POINT_Y,SVI_ID
12589,,,13,BROADWAY,1322607366,0,0,10025.0,3/16/2021,00:00:00,190598,,,,,,,1322603052,2878,2858,10025.0,1,259.4628313,C,BROADWAY,BROADWAY,40,2,13,FT,36.36235163,-73.96575707,40.8052623,14632
2456,,,13,BROADWAY,1322606958,0,0,10025.0,4/15/2019,00:00:00,2976,,,,,,,1322606329,2856,2836,10025.0,1,275.9910708,C,BROADWAY,BROADWAY,40,2,13,FT,36.48165383,-73.96624427,40.80460104,2861
2458,,,13,BROADWAY,1322606837,0,0,10025.0,4/15/2019,00:00:00,2979,,,,,,,1322601228,2798,2780,10025.0,1,273.6643558,C,BROADWAY,BROADWAY,40,2,13,FT,14.53975648,-73.96755345,40.80273618,2863
2457,,,13,BROADWAY,1322607791,0,0,10025.0,4/15/2019,00:00:00,2978,,,,,,,1322605185,2818,2800,10025.0,1,263.4923467,C,BROADWAY,BROADWAY,40,2,13,FT,35.46093908,-73.96715271,40.80337832,2862
2461,,,13,BROADWAY,1322607789,0,0,10025.0,4/15/2019,00:00:00,2983,,,,,,,1322604959,2716,2692,10025.0,1,265.5737044,C,BROADWAY,BROADWAY,40,2,13,FT,25.82347639,-73.96818185,40.79959467,2866
2535,,,13,BROADWAY,1322603738,2717,2701,10025.0,4/15/2019,00:00:00,3079,,,,,,,1322605837,0,0,10025.0,1,264.8557573,C,BROADWAY,BROADWAY,40,2,13,TF,26.96062649,-73.96837462,40.79967513,2932
2460,,,13,BROADWAY,1322607456,0,0,10025.0,4/15/2019,00:00:00,2982,,,,,,,1322603945,2738,2718,10025.0,1,269.7614132,C,BROADWAY,BROADWAY,40,2,13,FT,18.96829911,-73.96791643,40.80030586,2865
2534,,,13,BROADWAY,1322606517,2739,2719,10025.0,4/15/2019,00:00:00,3078,,,,,,,1322601787,0,0,10025.0,1,272.2459558,C,BROADWAY,BROADWAY,40,2,13,TF,16.57879127,-73.96812951,40.80039304,2931
4723,,,13,W  105 ST,1322603944,238,200,10025.0,3/22/2018,00:00:00,23432,,,ST,W,,,1322601605,247,201,10025.0,1,524.9768077,C,W 105 ST,105,30,2,13,FT,292.8901729,-73.96784698,40.80045379,5860
10336,,,13,BROADWAY,1322602548,0,0,10025.0,11/30/2021,00:00:00,148607,,,,,,,1322607204,2690,2678,10025.0,1,263.9172552,C,BROADWAY,BROADWAY,40,2,13,FT,35.72907875,-73.96855094,40.79890657,11921
10980,,,13,W  103 ST,1322605529,226,200,10025.0,3/17/2017,00:00:00,172234,,,ST,W,,,1322604960,229,201,10025.0,1,417.8215662,S,W 103 ST,103,30,2,13,FT,292.8117949,-73.96821464,40.7989661,12610
2463,,,13,BROADWAY,1322607786,0,0,10025.0,4/15/2019,00:00:00,2986,,,,,,,1322607051,2658,2638,10025.0,1,259.2451286,C,BROADWAY,BROADWAY,40,2,13,FT,36.53745824,-73.9694603,40.79765318,2868
7758,,,13,W  101 ST,1322604902,218,200,10025.0,3/17/2017,00:00:00,92578,,,ST,W,,,1322603012,221,201,10025.0,1,415.2932755,S,W 101 ST,101,30,2,13,FT,292.5507329,-73.96913507,40.79770497,9554
2462,,,13,BROADWAY,1322607787,0,0,10025.0,4/15/2019,00:00:00,2985,,,,,,,1322606567,2676,2660,10025.0,1,261.5605085,C,BROADWAY,BROADWAY,40,2,13,FT,36.00495118,-73.96900534,40.79827647,2867
7135,,,13,W  102 ST,1322603010,228,200,10025.0,3/17/2017,00:00:00,81914,,,ST,W,,,1322605531,221,201,10025.0,1,417.7716326,H,W 102 ST,102,30,2,13,TF,292.9171937,-73.96867311,40.79832955,8702
2464,,,13,BROADWAY,1322606136,0,0,10025.0,4/15/2019,00:00:00,2987,,,,,,,1322605576,2636,2620,10025.0,1,259.6075339,C,BROADWAY,BROADWAY,40,2,13,FT,35.9530107,-73.96991779,40.79703273,2869
5873,,,13,W  100 ST,1322607216,224,200,10025.0,1/3/2019,00:00:00,69448,,,ST,W,,,1322604900,221,201,10025.0,1,418.124938,S,W 100 ST,100,30,2,13,TF,291.7177517,-73.96957967,40.79708278,7044
2465,,,13,BROADWAY,1322607784,0,0,10025.0,4/15/2019,00:00:00,2988,,,,,,,1322606658,2618,2600,10025.0,1,264.2458422,C,BROADWAY,BROADWAY,40,2,13,FT,36.38066045,-73.97038046,40.79639727,2870
11447,,,13,W  99 ST,1322603370,236,226,10025.0,3/21/2017,00:00:00,176473,,,ST,W,,,1322605577,239,227,10025.0,1,184.3105534,S,W 99 ST,99,28,2,13,FT,293.2639256,-73.97023263,40.79653747,13257
2466,,,13,BROADWAY,1322604887,0,0,10025.0,4/15/2019,00:00:00,2989,,,,,,,1322603110,2598,2576,10025.0,1,263.2540744,C,BROADWAY,BROADWAY,40,2,13,FT,35.46408568,-73.97084079,40.79576742,2871
4676,,,13,W  98 ST,1322606588,228,200,10025.0,3/17/2017,00:00:00,23376,,,ST,W,,,1322603368,225,201,10025.0,1,417.6285892,S,W 98 ST,98,30,2,13,TF,292.9722841,-73.97050894,40.79582432,5778
10969,,,13,W  97 ST,1322602381,234,200,10025.0,4/15/2019,00:00:00,172195,,,ST,W,,,1322603111,235,201,10025.0,1,415.2759603,C,W 97 ST,97,30,2,13,FT,292.6476526,-73.97096674,40.79519254,12579
2468,,,13,BROADWAY,1322600900,0,0,10025.0,4/15/2019,00:00:00,2991,,,,,,,1322605688,2558,2538,10025.0,1,280.3842761,C,BROADWAY,BROADWAY,40,2,13,FT,36.20260215,-73.9718262,40.79441411,2873
4650,,,13,W  96 ST,1322605687,236,200,10025.0,4/15/2019,00:00:00,23343,,,ST,W,,,1322602383,239,201,10025.0,1,417.0545362,C,W 96 ST,96,60,2,13,TW,292.879926,-73.97146211,40.79451351,5738
2469,,,13,BROADWAY,1322600602,0,0,10025.0,4/15/2019,00:00:00,2992,,,,,,,1322605781,2536,2520,10025.0,1,261.8446727,C,BROADWAY,BROADWAY,40,2,13,FT,35.99883179,-73.972285,40.79378619,2874
2950,,,13,W  95 ST,1322605780,238,200,10025.0,1/3/2019,00:00:00,3593,,,ST,W,,,1322605689,235,201,10025.0,1,417.3837074,S,W 95 ST,95,30,2,13,TF,292.7982362,-73.97195276,40.79384068,3388
7109,,,13,W  94 ST,1322605087,230,200,10025.0,6/27/2017,00:00:00,81883,,,ST,W,,,1322605782,231,201,10025.0,1,417.0245755,S,W 94 ST,94,30,2,13,TF,292.7470122,-73.97241064,40.79321209,8656
11996,,,13,BROADWAY,1322607457,0,0,10025.0,4/15/2019,00:00:00,183623,,,,,,,1322607100,2518,2500,10025.0,1,260.3018795,C,BROADWAY,BROADWAY,40,2,13,FT,35.58954584,-73.9727371,40.79316068,14063
2470,,,13,BROADWAY,1322606339,0,0,10025.0,4/15/2019,00:00:00,2994,,,,,,,1322601487,2498,2478,10025.0,1,261.937982,C,BROADWAY,BROADWAY,40,2,13,FT,36.33303882,-73.97319291,40.79252897,2875
4687,,,13,W  93 ST,1322606202,230,200,10025.0,1/3/2019,00:00:00,23389,,,ST,W,,,1322605085,227,201,10025.0,1,414.5579751,C,W 93 ST,93,30,2,13,FT,292.8027546,-73.97286799,40.79258767,5799
8011,,,13,W  92 ST,1322603487,232,200,10025.0,3/17/2017,00:00:00,97383,,,ST,W,,,1322601488,235,201,10025.0,1,415.3272416,C,W 92 ST,92,30,2,13,TF,292.8305255,-73.97332732,40.79195904,9875
12536,,,13,BROADWAY,1322603364,0,0,10025.0,2/26/2021,00:00:00,190018,,,,,,,1322606684,2476,2460,10025.0,1,261.1119289,C,BROADWAY,BROADWAY,40,2,13,FT,36.50891682,-73.97365379,40.79190326,14543
2471,,,13,BROADWAY,1322604277,0,0,10024.0,4/15/2019,00:00:00,2996,,,,,,,1322606555,2458,2440,10024.0,1,260.7003552,C,BROADWAY,BROADWAY,40,2,13,FT,35.91175347,-73.97411276,40.79128004,2876
11445,2.0,FT,13,W  91 ST,1322602974,230,200,10024.0,4/19/2018,00:00:00,176469,,,ST,W,,,1322603489,235,201,10024.0,1,417.1154103,C,W 91 ST,91,30,2,13,FT,292.8531327,-73.97378418,40.791332,13255
2472,,,13,BROADWAY,1322605191,0,0,10024.0,4/15/2019,00:00:00,2997,,,,,,,1322606486,2438,2420,10024.0,1,263.1175507,C,BROADWAY,BROADWAY,40,2,13,FT,35.98539311,-73.97457128,40.79064731,2877
11976,2.0,TF,13,W  90 ST,1322602733,230,0,10024.0,4/19/2018,00:00:00,183570,,,ST,W,,,1322602972,235,201,10024.0,1,416.2718472,C,W 90 ST,90,30,2,13,TF,292.9418588,-73.97424146,40.79070612,14014
2474,,,13,BROADWAY,1322602325,0,0,10024.0,4/15/2019,00:00:00,2999,,,,,,,1322605474,2398,2380,10024.0,1,261.6457176,C,BROADWAY,BROADWAY,40,2,13,FT,36.26231284,-73.97548439,40.78939241,2879
3362,,,13,W  88 ST,1322605473,248,200,10024.0,1/3/2019,00:00:00,4086,,,ST,W,,,1322605517,233,201,10024.0,1,415.2177897,S,W 88 ST,88,30,2,13,TF,292.8238249,-73.97515842,40.78944946,3872
2473,,,13,BROADWAY,1322607291,0,0,10024.0,4/15/2019,00:00:00,2998,,,,,,,1322607202,2418,2400,10024.0,1,260.5907127,C,BROADWAY,BROADWAY,40,2,13,FT,36.03096089,-73.9750262,40.79002107,2878
11898,,,13,W  89 ST,1322605519,234,200,10024.0,12/15/2017,00:00:00,183044,,,ST,W,,,1322602731,229,201,10024.0,1,415.5800962,C,W 89 ST,89,30,2,13,FT,292.7975179,-73.97470177,40.79007498,13815
7701,,,13,W  87 ST,1322602998,248,200,10024.0,1/3/2019,00:00:00,91638,,,ST,W,,,1322605475,247,201,10024.0,1,415.8682177,S,W 87 ST,87,30,2,13,FT,292.891776,-73.97561697,40.78882125,9470
2477,,,13,BROADWAY,1322601305,0,0,10024.0,4/15/2019,00:00:00,3003,,,,,,,1322603781,2318,2300,10024.0,1,263.5436583,C,BROADWAY,BROADWAY,40,2,13,FT,36.82142556,-73.97759848,40.78685144,2882
2476,,,13,BROADWAY,1322607464,0,0,10024.0,4/15/2019,00:00:00,3002,,,,,,,1322604332,2338,2320,10024.0,1,264.7604226,C,BROADWAY,BROADWAY,40,2,13,FT,40.34322819,-73.97709926,40.78745737,2881
2478,,,13,BROADWAY,1322603043,0,0,10024.0,4/15/2019,00:00:00,3004,,,,,,,1322604210,2298,2278,10024.0,1,264.9350035,C,BROADWAY,BROADWAY,40,2,13,FT,36.67087155,-73.97807095,40.78621952,2883
2479,,,13,BROADWAY,1322607151,0,0,10024.0,4/15/2019,00:00:00,3005,,,,,,,1322606271,2276,2260,10024.0,1,264.8506502,C,BROADWAY,BROADWAY,40,2,13,FT,36.54688553,-73.97854143,40.78558694,2884
2480,,,13,BROADWAY,1322604505,0,0,10024.0,4/15/2019,00:00:00,3006,,,,,,,1322602938,2258,2238,10024.0,1,264.034287,C,BROADWAY,BROADWAY,40,2,13,FT,37.13604405,-73.97901218,40.78495519,2885
2483,,,13,BROADWAY,1322601718,0,0,10024.0,4/15/2019,00:00:00,3009,,,,,,,1322607250,2196,2180,10024.0,1,267.4320046,C,BROADWAY,BROADWAY,40,2,13,FT,26.15198078,-73.98044842,40.78296351,2888
2557,,,13,BROADWAY,1322603637,2199,2181,10024.0,4/15/2019,00:00:00,3105,,,,,,,1322601719,0,0,10024.0,1,268.1904698,C,BROADWAY,BROADWAY,40,2,13,TF,25.50949541,-73.98065801,40.78305258,2954
2484,,,13,BROADWAY,1322607779,0,0,10024.0,4/15/2019,00:00:00,3010,,,,,,,1322606212,2178,2160,10024.0,1,272.0184251,C,BROADWAY,BROADWAY,40,2,13,FT,18.81074652,-73.98076489,40.7822698,2889
2558,,,13,BROADWAY,1322601540,2179,2161,10024.0,4/15/2019,00:00:00,3106,,,,,,,1322607341,0,0,10024.0,1,272.1723947,C,BROADWAY,BROADWAY,40,2,13,TF,19.42520054,-73.98097072,40.7823551,2955
7424,,,13,W  74 ST,1322603104,208,200,10023.0,3/17/2017,00:00:00,88852,,,ST,W,,,1322604074,209,201,10023.0,1,233.0343284,S,W 74 ST,74,30,2,13,TF,292.8608033,-73.98122085,40.78015589,9124
8760,,,13,BROADWAY,1322607777,0,0,10023.0,4/15/2019,00:00:00,127957,,,,,,,1322603105,2116,2100,10023.0,1,275.5245245,C,BROADWAY,BROADWAY,40,2,13,FT,16.84424337,-73.98146098,40.78006694,10758
2487,,,13,BROADWAY,1322605903,4059,4041,10032.0,4/15/2019,00:00:00,3014,,,,,,,1322600651,4058,4040,10032.0,1,287.2322785,C,BROADWAY,BROADWAY,60,2,13,TW,5.534162741,-73.93919673,40.84302765,2892
7348,,,13,W  171 ST,1322600652,616,600,10032.0,3/17/2017,00:00:00,82997,,,ST,W,,,1322600782,615,601,10032.0,1,240.2430468,S,W 171 ST,171,30,2,13,FT,292.9579671,-73.93896634,40.84313323,9006
2488,,,13,BROADWAY,1322600572,4079,4061,10032.0,4/15/2019,00:00:00,3015,,,,,,,1322600783,4078,4060,10032.0,1,265.4718009,C,BROADWAY,BROADWAY,60,2,13,TW,12.02234268,-73.93905413,40.84380363,2893
2489,,,13,BROADWAY,1322605573,4117,4101,10033.0,4/15/2019,00:00:00,3017,,,,,,,1322605955,4118,4102,10033.0,1,281.127657,C,BROADWAY,BROADWAY,60,2,13,TW,12.96923473,-73.93872182,40.84525775,2894
5337,,,13,W  173 ST,1322600935,626,600,10032.0,3/17/2017,00:00:00,28049,,,ST,W,,,1322600850,621,601,10032.0,1,381.7395182,C,W 173 ST,173,42,2,13,FT,292.3462427,-73.9386159,40.84458889,6591
10181,,,13,BROADWAY,1322605982,4099,4081,10032.0,4/15/2019,00:00:00,145683,,,,,,,1322600934,4100,4080,10032.0,1,272.5639629,C,BROADWAY,BROADWAY,60,2,13,TW,12.95617912,-73.93889149,40.84452084,11806
2490,,,13,BROADWAY,1322604380,4139,4119,10033.0,4/15/2019,00:00:00,3018,,,,,,,1322607140,4138,4120,10033.0,1,281.5533812,C,BROADWAY,BROADWAY,60,2,13,TW,16.89009044,-73.93850751,40.84600736,2895
5146,,,13,W  175 ST,1322605259,698,638,10033.0,1/3/2019,00:00:00,26934,,,ST,W,,,1322604408,699,639,10033.0,1,198.5665123,V,W 175 ST,175,60,2,13,FT,290.8454666,-73.93836482,40.84615919,6319
2491,,,13,BROADWAY,1322601295,4159,4141,10033.0,4/15/2019,00:00:00,3019,,,,,,,1322604407,4158,4140,10033.0,1,268.4374581,C,BROADWAY,BROADWAY,60,2,13,TW,16.78236125,-73.93827994,40.84676071,2896
2492,,,13,BROADWAY,1322601212,4179,4161,10033.0,4/15/2019,00:00:00,3020,,,,,,,1322602554,4176,4160,10033.0,1,242.1945537,C,BROADWAY,BROADWAY,60,2,13,TW,17.05788064,-73.93806061,40.84747806,2897
6279,2.0,FT,13,W  177 ST,1322602553,698,638,10033.0,4/19/2018,00:00:00,76859,,,ST,W,,,1322603107,699,639,10033.0,1,352.1410535,S,W 177 ST,177,30,2,13,FT,292.44462,-73.93795472,40.84770225,7521
2494,,,13,BROADWAY,1322601233,4199,4183,10033.0,4/15/2019,00:00:00,3022,,,,,,,1322606587,4198,4178,10033.0,1,262.234876,C,BROADWAY,BROADWAY,60,2,13,TW,23.93133169,-73.93773418,40.84825345,2898
5272,,,9,CROSS BRONX EXPY,1322607554,,,,4/15/2019,00:00:00,27974,,,EXPY,,,,1322607605,,,,2,422.3713798,C,CROSS BRONX EXPY,CROSS BRONX,35,2,9,FT,101.3148122,-73.93787845,40.84855384,6506
6158,,,13,W  178 ST,1322603109,698,638,10033.0,4/15/2019,00:00:00,73410,,,ST,W,,,1322603669,699,641,10033.0,1,399.3215818,C,W 178 ST,178,42,2,13,TF,292.3296065,-73.93750147,40.84832253,7415
5300,,,9,CROSS BRONX EXPY,1322602277,,,10033.0,4/15/2019,00:00:00,28006,,,EXPY,,,,1322600315,,,10033.0,2,516.5858869,C,CROSS BRONX EXPY,CROSS BRONX,35,2,9,TF,100.6530853,-73.93722535,40.84885839,6530
7388,,,13,W  179 ST,1322603667,698,638,10033.0,4/15/2019,00:00:00,83049,,,ST,W,,,1322605975,699,639,10033.0,1,350.9351718,C,W 179 ST,179,35,2,13,FT,290.1885978,-73.93704285,40.8489291,9071
7373,,,13,W  181 ST,1322600722,698,638,10033.0,4/15/2019,00:00:00,83027,,,ST,W,,,1322601108,699,649,10033.0,1,248.8043296,C,W 181 ST,181,50,2,13,TW,292.5950173,-73.93551356,40.85006816,9044
2502,,,13,BROADWAY,1322603146,4273,4261,10033.0,4/15/2019,00:00:00,3030,,,,,,,1322606098,4278,4258,10033.0,1,238.7754678,C,BROADWAY,BROADWAY,60,2,13,TW,28.43612002,-73.93547117,40.8506904,2901
2503,,,13,BROADWAY,1322603146,4299,4275,10033.0,4/15/2019,00:00:00,3031,,,,,,,1322605950,4294,4280,10033.0,1,258.4226636,C,BROADWAY,BROADWAY,60,2,13,TW,27.42778579,-73.93515217,40.85130142,2902
2504,,,13,BROADWAY,1322603146,4315,4301,10033.0,4/15/2019,00:00:00,3032,,,,,,,1322606669,4318,4296,10033.0,1,242.8830254,C,BROADWAY,BROADWAY,60,2,13,TW,26.23664011,-73.93482072,40.8519669,2903
5032,,,13,W  184 ST,1322603433,698,640,10033.0,3/17/2017,00:00:00,26789,,,ST,W,,,1322605795,699,633,10033.0,1,346.8093059,C,W 184 ST,184,30,2,13,TW,291.8320033,-73.93476929,40.85205609,6184
2505,,,13,BROADWAY,1322605503,4335,4317,10033.0,4/15/2019,00:00:00,3033,,,,,,,1322607266,4338,4320,10033.0,1,262.3749013,C,BROADWAY,BROADWAY,60,2,13,TW,27.3088645,-73.93450309,40.85258625,2904
8037,,,13,W  185 ST,1322605793,698,640,10033.0,3/17/2017,00:00:00,97493,,,ST,W,,,1322603221,699,637,10033.0,1,382.1837336,C,W 185 ST,185,42,2,13,TF,293.2015886,-73.93431795,40.85268129,9915
2508,,,13,BROADWAY,1322606440,4409,4379,10040.0,4/15/2019,00:00:00,3036,,,,,,,1322606465,4416,4380,10040.0,1,438.314704,C,BROADWAY,BROADWAY,60,2,13,TW,18.6188416,-73.93332562,40.8552946,2907
2509,,,13,BROADWAY,1322602221,4435,4411,10040.0,4/15/2019,00:00:00,3037,,,,,,,1322606465,4450,4418,10040.0,1,452.256948,C,BROADWAY,BROADWAY,60,2,13,TW,25.27205211,-73.93280511,40.8564086,2909
7866,,,13,FAIRVIEW AVE,1322602634,110,76,10040.0,8/28/2020,00:00:00,95984,,,AVE,,,,1322606185,101,75,10040.0,1,357.6083066,C,FAIRVIEW AVE,FAIRVIEW,38,2,13,TW,263.3502721,-73.93258407,40.85670166,9716
2511,,,13,BROADWAY,1322605215,4479,4441,10040.0,4/15/2019,00:00:00,3039,,,,,,,1322601417,4492,4460,10040.0,1,441.0148978,C,BROADWAY,BROADWAY,60,2,13,TW,27.61997738,-73.93208094,40.85776838,2911
6153,,,13,BENNETT AVE,1322601965,302,0,10040.0,7/13/2021,00:00:00,73146,,,AVE,,,,1322601929,309,243,10040.0,1,814.7871182,H,BENNETT AVE,BENNETT,32,2,13,TF,53.96746206,-73.93145864,40.85936965,7406
7776,,,13,W  196 ST,1322601393,698,600,10040.0,3/17/2017,00:00:00,92695,,,ST,W,,,1322604824,699,601,10040.0,1,591.8841019,C,W 196 ST,196,30,2,13,TW,263.5733312,-73.93050312,40.86055967,9578
2517,,,13,BROADWAY,1322608029,0,0,10040.0,3/17/2017,00:00:00,3049,,,,,,,1322600991,4652,4650,10040.0,1,179.5897259,C,BROADWAY,BROADWAY,20,2,13,FT,294.1622415,-73.92994911,40.86254121,2915
11889,,,13,ARDEN ST,1322607097,102,0,10040.0,12/15/2017,00:00:00,182997,,,ST,,,,1322604178,107,85,10040.0,1,426.5446664,C,ARDEN ST,ARDEN,35,2,13,TF,326.896032,-73.9288553,40.86460866,13800
5047,3.0,TF,13,RIVERSIDE DR,1322601927,,,10034.0,4/19/2018,00:00:00,26807,,,DR,,,,1322600702,,,10034.0,1,339.8112838,C,RIVERSIDE DR,RIVERSIDE,30,2,13,TF,94.64096762,-73.9273001,40.86554419,6213
5050,3.0,FT,13,RIVERSIDE DR,1322605957,,,10034.0,4/19/2018,00:00:00,26810,,,DR,,,,1322600590,,,10034.0,1,217.5567444,C,RIVERSIDE DR,RIVERSIDE,28,2,13,FT,91.35945749,-73.92745537,40.86550265,6214
12591,1.0,TW,13,DYCKMAN ST,1322606548,228,188,10040.0,5/2/2022,00:00:00,190600,,,ST,,,,1322601707,217,195,10040.0,1,409.5993251,C,DYCKMAN ST,DYCKMAN,60,2,13,TW,327.2565435,-73.92726189,40.86552326,14635
2523,,,13,BROADWAY,1322606878,4879,4823,10034.0,4/15/2019,00:00:00,3057,,,,,,,1322606892,4878,4840,10034.0,1,579.4198461,C,BROADWAY,BROADWAY,60,2,13,TW,70.27934626,-73.92332716,40.8669377,2922
2524,,,13,BROADWAY,1322601931,4937,4881,10034.0,4/15/2019,00:00:00,3058,,,,,,,1322603361,4936,4880,10034.0,1,579.7329094,C,BROADWAY,BROADWAY,60,2,13,TW,70.3516298,-73.92143208,40.86761462,2925
10339,,,13,BROADWAY,1322604792,2699,2679,10025.0,4/15/2019,00:00:00,148626,,,,,,,1322607788,0,0,10025.0,1,260.7207322,C,BROADWAY,BROADWAY,40,2,13,TF,35.93126138,-73.96874968,40.79899986,11924
2537,,,13,BROADWAY,1322605056,2657,2641,10025.0,4/15/2019,00:00:00,3082,,,,,,,1322607429,0,0,10025.0,1,259.65291,C,BROADWAY,BROADWAY,40,2,13,TF,36.22052274,-73.96966291,40.7977362,2934
2536,,,13,BROADWAY,1322605332,2677,2659,10025.0,4/15/2019,00:00:00,3081,,,,,,,1322607334,0,0,10025.0,1,265.3654106,C,BROADWAY,BROADWAY,40,2,13,TF,35.71762688,-73.96921103,40.79836198,2933
2539,,,13,BROADWAY,1322606466,2619,2601,10025.0,4/15/2019,00:00:00,3084,,,,,,,1322607381,0,0,10025.0,1,265.1188274,C,BROADWAY,BROADWAY,40,2,13,TF,35.87188538,-73.97058275,40.79648226,2936
2538,,,13,BROADWAY,1322607137,2639,2621,10025.0,4/15/2019,00:00:00,3083,,,,,,,1322607785,0,0,10025.0,1,258.220024,C,BROADWAY,BROADWAY,40,2,13,TF,36.39294951,-73.97011723,40.7971168,2935
2540,,,13,BROADWAY,1322605554,2599,2579,10025.0,4/15/2019,00:00:00,3085,,,,,,,1322604888,0,0,10025.0,1,263.103196,C,BROADWAY,BROADWAY,40,2,13,TF,36.33417367,-73.97104251,40.79584908,2937
2542,,,13,BROADWAY,1322602283,2559,2541,10025.0,4/15/2019,00:00:00,3087,,,,,,,1322606021,0,0,10025.0,1,281.1439396,C,BROADWAY,BROADWAY,40,2,13,TF,35.97214295,-73.97202744,40.79449993,2939
2541,,,13,BROADWAY,1322605074,2577,2561,10025.0,4/15/2019,00:00:00,3086,,,,,,,1322601812,0,0,10025.0,1,281.2809401,C,BROADWAY,BROADWAY,40,2,13,TF,36.032633,-73.97153652,40.79517525,2938
2543,,,13,BROADWAY,1322602881,2539,2521,10025.0,4/15/2019,00:00:00,3088,,,,,,,1322600604,0,0,10025.0,1,260.6172136,C,BROADWAY,BROADWAY,40,2,13,TF,36.95583161,-73.97248643,40.79387289,2940
11997,,,13,BROADWAY,1322601322,2519,2499,10025.0,4/15/2019,00:00:00,183624,,,,,,,1322606270,0,0,10025.0,1,262.032461,C,BROADWAY,BROADWAY,40,2,13,TF,35.45820715,-73.97294904,40.79324923,14064
2544,,,13,BROADWAY,1322603154,2497,2477,10025.0,4/15/2019,00:00:00,3090,,,,,,,1322602120,0,0,10025.0,1,261.6385194,C,BROADWAY,BROADWAY,40,2,13,TF,36.15380628,-73.97340219,40.79261766,2941
12535,,,13,BROADWAY,1322604188,2475,2461,10025.0,2/26/2021,00:00:00,190016,,,,,,,1322603363,0,0,10025.0,1,261.006598,C,BROADWAY,BROADWAY,40,2,13,TF,35.70616957,-73.97385783,40.79199167,14542
2546,,,13,BROADWAY,1322602472,2439,2419,10024.0,4/15/2019,00:00:00,3093,,,,,,,1322605192,0,0,10024.0,1,262.0882883,C,BROADWAY,BROADWAY,40,2,13,TF,35.55535512,-73.9747811,40.7907375,2943
2545,,,13,BROADWAY,1322607075,2459,2441,10024.0,4/15/2019,00:00:00,3092,,,,,,,1322606888,0,0,10024.0,1,261.6621788,C,BROADWAY,BROADWAY,40,2,13,TF,37.04439765,-73.97431686,40.79136048,2942
2547,,,13,BROADWAY,1322605282,2417,2399,10024.0,4/15/2019,00:00:00,3094,,,,,,,1322607396,0,0,10024.0,1,260.7980063,C,BROADWAY,BROADWAY,40,2,13,TF,35.73344486,-73.97523146,40.79010837,2944
2548,,,13,BROADWAY,1322602233,2397,2381,10024.0,4/15/2019,00:00:00,3095,,,,,,,1322606393,0,0,10024.0,1,261.6096164,C,BROADWAY,BROADWAY,40,2,13,TF,36.74033666,-73.97568924,40.78947766,2945
2551,,,13,BROADWAY,1322601263,2317,2301,10024.0,4/15/2019,00:00:00,3099,,,,,,,1322606152,0,0,10024.0,1,263.2508873,C,BROADWAY,BROADWAY,40,2,13,TF,36.66191456,-73.97780594,40.78693971,2948
2550,,,13,BROADWAY,1322604126,2339,2319,10024.0,4/15/2019,00:00:00,3098,,,,,,,1322607783,0,0,10024.0,1,265.1471151,C,BROADWAY,BROADWAY,40,2,13,TF,41.11200626,-73.97730194,40.78753965,2947
2552,,,13,BROADWAY,1322606646,2299,2281,10024.0,4/15/2019,00:00:00,3100,,,,,,,1322607782,0,0,10024.0,1,265.4948688,C,BROADWAY,BROADWAY,40,2,13,TF,36.7052676,-73.97827824,40.78630545,2949
2553,,,13,BROADWAY,1322601603,2279,2261,10024.0,4/15/2019,00:00:00,3101,,,,,,,1322605301,0,0,10024.0,1,263.6134433,C,BROADWAY,BROADWAY,40,2,13,TF,37.05496257,-73.97874917,40.78567573,2950
2554,,,13,BROADWAY,1322606119,2259,2241,10024.0,4/15/2019,00:00:00,3102,,,,,,,1322604504,0,0,10024.0,1,264.8470274,C,BROADWAY,BROADWAY,40,2,13,TF,36.10750544,-73.97922079,40.78504582,2951
2562,,,13,RIVERSIDE DR,1322602042,147,139,10024.0,3/17/2017,00:00:00,3111,,,DR,,,,1322601920,148,140,10024.0,1,280.9803792,C,RIVERSIDE DR,RIVERSIDE,44,2,13,TW,36.26262493,-73.98000534,40.79041938,2959
2561,,,13,RIVERSIDE DR,1322602042,157,149,10024.0,3/17/2017,00:00:00,3110,,,DR,,,,1322602748,156,150,10024.0,1,263.6659301,C,RIVERSIDE DR,RIVERSIDE,44,2,13,TW,36.52305753,-73.97950904,40.79109138,2958
2963,,,13,W  89 ST,1322602424,398,300,10024.0,3/17/2017,00:00:00,3616,,,ST,W,,,1322606512,399,301,10024.0,1,703.6203521,C,W 89 ST,89,34,2,13,FT,292.904019,-73.97863714,40.7917382,3409
10968,2.0,TF,13,W  90 ST,1322602817,398,300,10024.0,1/3/2019,00:00:00,172193,,,ST,W,,,1322606853,399,301,10024.0,1,540.3480292,C,W 90 ST,90,30,2,13,TF,293.0781056,-73.97762808,40.79213645,12577
