ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID
"10198",323.4956236,-73.93074581,40.80390998,"11819"
"10876",336.9814223,-73.93004409,40.80199539,"12415"
"4783",352.8225302,-73.93028325,40.80240762,"5911"
"10201",6.907173608,-73.93031899,40.80239579,"11820"
"12812",17.56454123,-73.9304739,40.80246638,"14970"
"4795",0.446798745,-73.92912623,40.79929296,"5938"
"9608",359.3711617,-73.92894982,40.79940155,"11616"
"4670",113.7411891,-73.96215099,40.76050697,"5770"
"311",356.8700379,-73.94521064,40.84775106,"492"
"7845",334.8310156,-73.94517704,40.84764107,"9679"
"9173",58.5525263,-74.00639397,40.70392233,"11282"
"11674",57.73867905,-74.00633953,40.70387071,"13475"
"4758",352.2174495,-73.93398626,40.81775118,"5887"
"4770",353.1185794,-73.93413082,40.81775881,"5900"
"8101",11.80035718,-73.93386319,40.81762952,"9986"
"9080",3.257268769,-73.9338495,40.81778137,"11202"
"12247",48.21287086,-73.93675364,40.83439388,"14225"
"12505",51.43163335,-73.93644871,40.83448565,"14502"
"4767",260.7790481,-73.93620742,40.83470302,"5899"
"9629",34.73491521,-73.92867384,40.84677712,"11653"
"8864",35.60045626,-73.93331686,40.86531055,"10881"
"306",25.7587175,-73.93281486,40.8654019,"467"
"6067",293.1548308,-73.94714682,40.83582858,"7292"
"4440",112.8160532,-73.95163884,40.77278957,"5345"
"9839",203.0662609,-74.00814738,40.71147717,"11679"
"10519",85.02567161,-74.00801813,40.71143558,"12076"
"12826",36.17672749,-73.9453447,40.78665236,"14978"
"12827",133.2866122,-73.94548166,40.78682738,"14979"
"9579",61.70202404,-74.00086129,40.70714229,"11586"
"10756",134.4088442,-74.0010335,40.70745426,"12287"
"1503",36.27562344,-73.99722148,40.71455676,"1907"
"13123",36.34052627,-73.99708227,40.71453746,"15282"
"1501",34.89474042,-73.99655379,40.7155632,"1905"
"10046",96.85093414,-73.99639093,40.71541248,"11712"
"1501",34.89474042,-73.99621937,40.71604411,"1906"
"10049",28.02564549,-73.99616134,40.7160415,"11716"
"10052",112.8738331,-73.93260983,40.79482274,"11717"
"10054",215.9261983,-73.93227743,40.7949323,"11719"
"5199",113.5225599,-73.93211622,40.79549467,"6402"
"106",31.99196146,-74.01015072,40.7120382,"67"
"385",42.41087962,-74.00866213,40.71132516,"559"
"11089",165.2256518,-74.01472433,40.70313997,"12800"
"672",117.4067128,-74.00632096,40.71003217,"821"
"10170",45.42917661,-74.00566727,40.71032934,"11794"
"10171",133.4124793,-74.00561645,40.71041383,"11796"
"10174",328.8414696,-74.0027128,40.73926942,"11799"
"10183",36.30148673,-73.94037587,40.83004052,"11811"
"10349",292.9026065,-73.9338532,40.84764346,"11935"
"10351",113.4749139,-73.93422985,40.84765365,"11937"
"10354",113.0576344,-73.93433034,40.84752184,"11939"
"4268",35.4969078,-73.93527691,40.84721011,"5097"
"10360",113.0741905,-73.93452903,40.84725703,"11943"
"10363",293.068289,-73.93432321,40.84699642,"11945"
"1139",36.35843506,-73.98154223,40.76344669,"1287"
"10404",292.936069,-73.98024238,40.76309034,"11975"
"10405",36.24654764,-73.98039734,40.76296552,"11976"
"1140",35.7837725,-73.98108628,40.76407611,"1288"
"10408",292.9019887,-73.97978042,40.76371731,"11980"
"10410",36.33392132,-73.98002041,40.7636241,"11982"
"839",36.1553095,-73.97778896,40.7635035,"995"
"10411",293.1159914,-73.97932451,40.76434382,"11985"
"10413",35.58402728,-73.97956566,40.76425552,"11987"
"840",35.75557577,-73.977339,40.76412632,"996"
"10414",292.6846325,-73.97884061,40.76501076,"11990"
"10416",35.54967274,-73.97911557,40.76488518,"11992"
"10420",53.29701572,-73.9146718,40.87077085,"11993"
"10433",48.36126246,-73.91298004,40.87218895,"12004"
"3530",292.9708539,-73.98996612,40.75158774,"4080"
"10469",36.21104988,-73.99027138,40.7514709,"12022"
"923",35.93650668,-73.99359974,40.75200304,"1060"
"10473",292.8624114,-73.99335817,40.75214536,"12029"
"1120",35.95357035,-73.99076144,40.75079978,"1268"
"835",36.32498898,-73.97962011,40.76100314,"991"
"10475",292.8967219,-73.97738281,40.76024885,"12034"
"1601",36.24385258,-73.97639358,40.75964368,"2026"
"1602",35.97463835,-73.97593986,40.76026734,"2027"
"10478",292.7344708,-73.97692553,40.76087752,"12039"
"7482",198.6738769,-73.97337823,40.73919844,"9187"
"10479",111.8028744,-73.97634275,40.74005992,"12040"
"10483",113.9477237,-73.93562954,40.79275031,"12047"
"10881",293.4143049,-73.98859989,40.77410446,"12420"
"10461",292.8631259,-74.00475533,40.74159773,"12012"
"2517",294.1622415,-73.92994911,40.86254121,"2915"
"10494",154.9853327,-73.99798548,40.71272988,"12054"
"10498",82.73448545,-74.00544664,40.71196869,"12057"
"10517",97.27633692,-74.00546801,40.71207177,"12072"
"10502",250.6704462,-73.97625051,40.74670221,"12059"
"10898",294.1036803,-73.98882479,40.77364941,"12428"
"10588",38.65709147,-74.00065655,40.75497003,"12131"
"723",36.00950429,-74.00023509,40.75817325,"896"
"8860",106.7801759,-73.97965751,40.71574108,"10850"
"8861",106.9268846,-73.97954721,40.71593708,"10852"
"10608",107.0944431,-73.97975782,40.71588081,"12145"
"8860",106.7801759,-73.98022594,40.71591285,"10849"
"10612",241.1745987,-74.01084437,40.70447345,"12148"
"4296",25.16404406,-73.94810351,40.81691179,"5117"
"3941",35.96793781,-73.94668573,40.81631053,"4689"
"11880",292.7832066,-73.94652125,40.81649172,"13780"
"2097",34.55933102,-73.98244631,40.74569188,"2538"
"2112",35.50248198,-73.9823116,40.7456342,"2553"
"10669",36.61203491,-73.98186022,40.74624716,"12208"
"10684",34.25746346,-73.98201793,40.7463193,"12223"
"2823",36.09092004,-73.98075878,40.74497816,"3233"
"10688",9.631332494,-74.00659521,40.72102268,"12234"
"192",10.8755617,-74.0112471,40.72420115,"177"
"3721",292.8271193,-73.99758032,40.75144523,"4364"
"1979",36.11503168,-73.97352648,40.75761525,"2402"
"10767",35.8578285,-73.97307041,40.75824486,"12289"
"10808",115.8668823,-73.99960847,40.71378232,"12338"
"11201",19.72752129,-73.97742492,40.77148501,"12981"
"12974",55.15418089,-73.97761208,40.77140817,"15107"
"13104",301.787476,-73.97717644,40.7713962,"15269"
"10859",19.04509352,-74.01201522,40.71199948,"12400"
"10831",35.81683547,-73.93555482,40.80005794,"12370"
"10832",112.9346965,-73.9354984,40.80021527,"12374"
"10837",35.55669156,-73.93463872,40.8013028,"12380"
"10838",112.8844817,-73.93458127,40.80147262,"12384"
"10852",35.55724151,-73.93444246,40.80122549,"12395"
"6678",41.12610377,-74.00216748,40.7166281,"7891"
"7679",40.83944749,-74.00291545,40.7169666,"9438"
"10867",296.3683229,-74.00260978,40.71699465,"12413"
"3796",292.8121157,-73.98888488,40.77258986,"4523"
"10901",294.2511251,-73.9885009,40.77294793,"12429"
"1784",36.04576523,-73.94998686,40.78029012,"2211"
"3981",112.989652,-73.94993531,40.78045897,"4744"
"4197",112.9763892,-73.94947223,40.78108055,"5001"
"10921",36.39211692,-73.94952841,40.78091383,"12461"
"10935",35.86097167,-73.95365709,40.80180018,"12496"
"3870",36.5721276,-73.95411697,40.80116811,"4615"
"3912",37.3396783,-73.95395832,40.80109914,"4655"
"4492",292.9882223,-73.95274287,40.80502324,"5438"
"395",40.46109267,-74.00364066,40.71732284,"567"
"771",295.89343,-74.00346818,40.71741461,"942"
"6702",114.8176249,-74.00313765,40.71806851,"7914"
"10939",40.21698779,-74.00315134,40.71790039,"12500"
"1929",35.59192832,-73.95280111,40.78639978,"2352"
"3111",36.13300186,-73.97793203,40.7735115,"3569"
"1886",35.87749268,-73.97794442,40.7785767,"2308"
"7425",293.0149697,-73.97773401,40.77868866,"9129"
"3236",35.9964573,-73.98078491,40.77977204,"3679"
"10948",292.8062788,-73.98057011,40.77988165,"12526"
"2890",36.04292542,-73.95430668,40.78703254,"3325"
"10949",36.43115232,-73.95381407,40.78770679,"12527"
"2020",34.80986955,-73.95260012,40.78631509,"2443"
"2797",36.09895499,-73.944516,40.79465846,"3208"
"3040",35.70859748,-73.94292591,40.7939703,"3490"
"2669",6.299349883,-73.98116339,40.78750654,"3085"
"10963",292.0989964,-73.98093871,40.78761132,"12565"
"10965",26.22997865,-73.93375571,40.85664866,"12571"
"2304",36.3728679,-73.97609686,40.79129187,"2711"
"4575",292.7652555,-73.97576978,40.79134607,"5602"
"10968",293.0781056,-73.97762808,40.79213645,"12577"
"11068",36.43688393,-73.95542465,40.78839168,"12776"
"10972",36.24976447,-73.96112666,40.79913306,"12583"
"4625",37.08830431,-73.96162313,40.79846191,"5710"
"2548",36.74033666,-73.97568924,40.78947766,"2945"
"10967",35.99304383,-73.97701145,40.79003825,"12574"
"10974",292.9068423,-73.97667231,40.79008861,"12590"
"3143",35.86610449,-73.96486718,40.8015924,"3603"
"10977",292.859586,-73.96465316,40.80169687,"12601"
"11009",292.7943942,-73.9905219,40.77327141,"12668"
"12043",38.24348961,-73.99068482,40.77313877,"14125"
"4629",36.06095351,-73.96345641,40.79594329,"5714"
"11707",36.25346377,-73.96200863,40.79533094,"13515"
"819",35.57132068,-73.98742361,40.75027006,"975"
"11024",9.249798572,-73.99443681,40.77051899,"12684"
"3285",292.5595646,-73.99408596,40.77055056,"3758"
"11025",7.383147797,-73.99425181,40.770435,"12685"
"11031",8.269483094,-74.0045608,40.72549779,"12688"
"1014",291.7285452,-74.00391288,40.72550417,"1168"
"11037",75.70902225,-74.00811676,40.74242268,"12692"
"10699",23.45337742,-73.9759262,40.79533182,"12250"
"11039",20.96041491,-73.97595627,40.79551707,"12697"
"12529",293.021656,-73.97588688,40.79550824,"14531"
"1250",35.78892178,-73.97081018,40.74494839,"1462"
"7905",36.38035368,-73.9706571,40.74502165,"9767"
"7917",36.38035368,-73.9706571,40.74502165,"9774"
"11576",39.29692253,-73.97052808,40.74502415,"13384"
"1354",35.45080218,-73.97102606,40.74504572,"1700"
"4709",112.6250061,-73.97102845,40.74522444,"5841"
"10373",35.9832382,-73.98102259,40.75329438,"11950"
"1622",35.96484377,-73.96526093,40.77488785,"2047"
"1595",36.06726368,-73.97958685,40.75526256,"2020"
"945",35.9943639,-73.98347285,40.76589894,"1082"
"11067",36.13419401,-73.9830164,40.76652485,"12775"
"2922",35.97036466,-73.97478526,40.75896776,"3360"
"10768",35.97333659,-73.97327256,40.758329,"12290"
"3444",110.4751784,-73.98596708,40.71790411,"3979"
"10600",108.8173877,-73.98602325,40.71781174,"12143"
"10593",206.8986934,-73.98561075,40.7180241,"12138"
"11104",58.00845044,-73.92590597,40.85388118,"12832"
"11103",22.18621357,-73.92400606,40.85782672,"12831"
"1587",36.07063586,-73.98469613,40.74825302,"2012"
"10907",15.61426579,-73.95740974,40.78937503,"12443"
"11128",56.63384055,-73.9626992,40.79145315,"12885"
"4882",334.2069971,-73.98235587,40.7681999,"6006"
"11135",75.98021133,-73.98180831,40.76841638,"12918"
"11913",35.90561927,-73.95308858,40.79156615,"13855"
"1613",36.35685807,-73.96992962,40.76850328,"2038"
"11278",36.35105256,-73.96947256,40.76912429,"13098"
"1642",36.24900667,-73.9544661,40.78968365,"2066"
"237",343.9250492,-74.0084302,40.74987959,"232"
"186",4.462424861,-74.01035106,40.73115021,"175"
"225",5.351984944,-74.01057842,40.73101997,"217"
"9233",5.119848475,-74.01072726,40.73102904,"11345"
"374",14.87758277,-74.01137442,40.71486781,"553"
"11421",293.6472586,-74.01121616,40.71485892,"13210"
"1720",36.3953364,-73.97806039,40.72517507,"2152"
"11427",112.8360223,-73.97814378,40.72535846,"13222"
"2137",35.84028439,-73.9840839,40.72924984,"2575"
"11428",113.0188258,-73.98418827,40.72945081,"13226"
"1842",35.6995869,-73.98646111,40.73025915,"2266"
"3304",112.8433468,-73.98642381,40.73040043,"3787"
"324",11.16561836,-74.00881062,40.73173767,"517"
"11429",11.0621805,-74.00866998,40.73245571,"13227"
"4235",292.7100565,-73.9430523,40.82827094,"5068"
"3579",35.9829293,-73.98144051,40.72892628,"4151"
"11431",112.6338733,-73.98134355,40.72909361,"13232"
"2136",35.87324104,-73.98364935,40.72985089,"2574"
"3592",113.086133,-73.98372344,40.73008766,"4167"
"11433",5.151513021,-74.00831706,40.73609699,"13234"
"2016",36.67694042,-73.95487458,40.78317014,"2439"
"11435",35.84654753,-73.95442003,40.78379636,"13235"
"3021",36.69840339,-73.95176715,40.78186285,"3471"
"2778",36.19246291,-73.95336721,40.78253484,"3189"
"1933",35.01338897,-73.95508916,40.78326032,"2356"
"11437",36.06955852,-73.95463803,40.78388651,"13238"
"11495",36.47325555,-73.98317157,40.78160645,"13306"
"2676",22.61526564,-73.98484348,40.78232786,"3092"
"11438",292.9026516,-73.98470304,40.78245114,"13241"
"2550",41.11200626,-73.97730194,40.78753965,"2947"
"11623",292.9021883,-73.97662624,40.78332384,"13440"
"2791",36.23824105,-73.94733645,40.79079343,"3202"
"3034",36.25672121,-73.94572561,40.79012781,"3484"
"11443",292.8909667,-73.97490954,40.78764143,"13251"
"10956",292.8003643,-73.97207295,40.78644392,"12550"
"2303",35.41975158,-73.97564497,40.79192207,"2710"
"3351",292.8063957,-73.97529925,40.79196983,"3845"
"2565",46.64404857,-73.97725949,40.79257107,"2962"
"2476",40.34322819,-73.97709926,40.78745737,"2881"
"11453",38.68626564,-73.95258602,40.82626083,"13264"
"11456",39.5425286,-73.95269475,40.82630227,"13265"
"3963",36.07931853,-73.95597143,40.80359529,"4708"
"11487",293.1254571,-73.9558342,40.80373232,"13295"
"2434",35.56839101,-73.95140853,40.8249533,"2839"
"11488",292.5537651,-73.95110489,40.82500884,"13299"
"4240",36.23510797,-73.94346217,40.82581155,"5076"
"4961",69.6091074,-73.92424883,40.86838993,"6114"
"11494",327.9734593,-73.92394238,40.86831982,"13305"
"5036",70.10375634,-73.92383957,40.86773918,"6192"
"3077",292.9626462,-73.9792541,40.7869267,"3528"
"11722",35.25810681,-73.97940089,40.78678148,"13548"
"4602",292.9188789,-73.97878634,40.78755475,"5666"
"11499",37.10622745,-73.97892979,40.78741469,"13309"
"11803",29.57954711,-73.9348772,40.8569018,"13699"
"205",21.44376616,-74.01637722,40.70624276,"190"
"3135",36.21427467,-73.96906459,40.7958399,"3595"
"11505",293.2643771,-73.96950133,40.79622307,"13311"
"11520",292.3786704,-73.9675886,40.77268731,"13321"
"727",36.07499905,-73.99844787,40.76063572,"900"
"12824",46.13459229,-74.00112195,40.76190743,"14977"
"1789",35.79142389,-73.94723033,40.7840496,"2216"
"11569",112.9234822,-73.94714392,40.78426791,"13364"
"2236",36.30043882,-73.949987,40.7760418,"2649"
"4181",112.8470455,-73.95005093,40.7762713,"4979"
"4134",35.91028117,-73.94773491,40.77509232,"4932"
"11573",112.8962753,-73.94768514,40.77527232,"13378"
"2579",23.52753237,-73.96122905,40.81607759,"2988"
"11584",101.836293,-73.9613495,40.81620342,"13392"
"3804",112.8288076,-73.97541339,40.7372502,"4541"
"12414",113.7981765,-73.97638238,40.73597833,"14350"
"12415",113.4271249,-73.97631434,40.73578424,"14355"
"11591",293.8662057,-74.01233031,40.71307102,"13397"
"11264",258.6180883,-73.96275022,40.79422976,"13091"
"2887",36.2819968,-73.95567912,40.78514863,"3322"
"11635",113.2086619,-73.95567488,40.78534245,"13443"
"1635",36.06274437,-73.95911948,40.78331337,"2059"
"11636",112.7139964,-73.95791619,40.78300268,"13445"
"529",306.2678047,-74.00579384,40.7221683,"682"
"11711",36.82902881,-73.96439586,40.80714207,"13527"
"3067",35.70454595,-73.9858661,40.73509992,"3519"
"11719",18.78374798,-73.95988347,40.80526824,"13541"
"2300",36.36998652,-73.97144682,40.79766878,"2707"
"10978",292.8510203,-73.97110829,40.79771834,"12603"
"2658",35.93753885,-73.96969889,40.80274582,"3074"
"2540",36.33417367,-73.97104251,40.79584908,"2937"
"2299",36.03510871,-73.97236709,40.796409,"2706"
"11725",292.8905055,-73.97202489,40.79646303,"13553"
"11924",54.55036437,-74.00599549,40.71157453,"13886"
"1847",35.66182475,-73.98863861,40.72726136,"2271"
"11737",112.5990889,-73.98857984,40.72741907,"13578"
"2846",113.5940923,-73.99023562,40.72810848,"3275"
"1002",329.3679857,-74.0023346,40.73864144,"1157"
"6810",291.9639664,-74.00238159,40.73875588,"8092"
"4857",293.1454201,-73.93846921,40.85584281,"5985"
"3150",35.81632875,-73.95975818,40.80860164,"3611"
"11743",292.3984131,-73.95959576,40.80873224,"13586"
"12559",24.45412991,-73.9916601,40.72698254,"14588"
"12560",13.52840218,-73.99153222,40.72692442,"14589"
"4677",292.8234815,-73.96973887,40.79960576,"5780"
"11759",36.06122702,-73.97007325,40.79955163,"13601"
"4689",292.9174269,-73.97438776,40.79322848,"5806"
"11760",36.15088862,-73.97472438,40.7931759,"13602"
"4913",293.2042836,-73.91683751,40.87151132,"6055"
"3180",35.90463809,-73.94448733,40.82950391,"3640"
"2425",35.71394974,-73.94723192,40.83066051,"2830"
"3187",36.23973934,-73.94122618,40.83396643,"3647"
"5211",293.3385065,-73.94090536,40.83402193,"6413"
"1808",36.22484928,-73.93647037,40.7987864,"2237"
"5257",113.2819337,-73.93640187,40.79895296,"6482"
"2268",36.8162127,-73.93410013,40.7977853,"2683"
"11768",112.9283439,-73.93417349,40.79801001,"13629"
"4570",291.7013599,-73.96853708,40.80161695,"5593"
"10984",34.97379366,-73.96871282,40.80144571,"12623"
"6811",292.6335611,-74.0002922,40.74772357,"8097"
"12582",35.908766,-74.00049998,40.74762776,"14620"
"10541",20.91468117,-73.99364581,40.72151673,"12104"
"10561",21.62776457,-73.99351592,40.72146852,"12109"
"11771",19.55188273,-73.99326007,40.72217216,"13633"
"11772",20.35919858,-73.99338857,40.72220599,"13634"
"412",38.87279671,-73.991548,40.73162863,"586"
"11773",112.8619272,-73.99162502,40.73180786,"13638"
"4588",113.0461413,-73.958416,40.76881929,"5631"
"11774",112.7827748,-73.95617514,40.7678783,"13642"
"1890",36.28816852,-73.97985761,40.77595905,"2312"
"3415",292.9906583,-73.97964506,40.77606885,"3955"
"2352",1.917206128,-73.98199298,40.77683998,"2754"
"3268",112.8880359,-73.98003978,40.72692204,"3719"
"11776",36.0725896,-73.97998332,40.72676032,"13647"
"3690",112.8660475,-73.98046846,40.72633747,"4318"
"11933",35.17385854,-73.98041566,40.72616302,"13895"
"1389",106.7178679,-73.98696634,40.71602583,"1730"
"11791",40.22803777,-73.99910094,40.72133944,"13676"
"329",4.116420701,-74.00826585,40.73678447,"520"
"9240",4.65083894,-74.01005033,40.73708599,"11356"
"6141",292.9394046,-73.93900516,40.82656563,"7387"
"11794",35.99610273,-73.93925305,40.82648304,"13680"
"1782",35.92271974,-73.95089948,40.77903175,"2209"
"12492",112.8772587,-73.95084515,40.77920201,"14448"
"2239",36.0262391,-73.94853115,40.77803356,"2652"
"11795",112.8203237,-73.94860284,40.77825843,"13684"
"11940",292.8628494,-73.95234642,40.80144083,"13908"
"11838",71.02936037,-74.00090412,40.71297984,"13723"
"11841",76.89416057,-74.00098423,40.71302697,"13727"
"11842",359.2025021,-74.0008893,40.71288454,"13729"
"11846",78.78697407,-73.99856246,40.71344311,"13736"
"11855",27.09024058,-73.98919215,40.72015364,"13749"
"10243",293.7597914,-74.0149496,40.71421694,"11846"
"11857",203.58494,-74.01510057,40.71435252,"13753"
"11871",36.0487978,-73.99958751,40.74887945,"13761"
"11712",35.84824547,-73.96459106,40.80722566,"13528"
"11946",113.0118476,-73.98863266,40.72334571,"13928"
"2553",37.05496257,-73.97874917,40.78567573,"2950"
"2307",35.86882582,-73.97985563,40.78614176,"2714"
"11895",292.8175244,-73.97972793,40.78628993,"13808"
"798",35.89686408,-73.997926,40.7358722,"956"
"11896",292.9305675,-73.99755834,40.7359305,"13809"
"1566",36.05637515,-73.99470044,40.73451439,"1993"
"11897",292.9316743,-73.99677287,40.7355982,"13813"
"2473",36.03096089,-73.9750262,40.79002107,"2878"
"11898",292.7975179,-73.97470177,40.79007498,"13815"
"2964",292.7781776,-73.97350101,40.78957033,"3414"
"3126",36.12110014,-73.97371365,40.78946845,"3586"
"12339",36.16479169,-73.94221637,40.80367382,"14312"
"2240",36.10855684,-73.94807276,40.77866241,"2653"
"4311",112.9607212,-73.94814911,40.77888333,"5134"
"4136",35.88998767,-73.94582242,40.77771248,"4934"
"11934",112.7689909,-73.9457774,40.77788717,"13899"
"4637",36.50800395,-73.95742848,40.80420555,"5722"
"1875",37.32534225,-73.96348498,40.79838922,"2297"
"3141",35.9652054,-73.96631306,40.79961292,"3601"
"11942",292.8090265,-73.96609073,40.79971245,"13915"
"2301",35.43759155,-73.96916015,40.80081383,"2708"
"2534",16.57879127,-73.96812951,40.80039304,"2931"
"4723",292.8901729,-73.96784698,40.80045379,"5860"
"4513",292.8619817,-73.96511266,40.80106795,"5487"
"10976",36.31717156,-73.96535937,40.80091592,"12596"
"1699",37.03026038,-73.97717768,40.72635075,"2139"
"11945",112.8611683,-73.97728034,40.72654484,"13924"
"3293",36.00389568,-73.97955742,40.72734618,"3768"
"3301",112.8566871,-73.97960056,40.72752308,"3777"
"1849",36.04033926,-73.98952017,40.72606236,"2273"
"2144",35.90201571,-73.98714282,40.72505479,"2582"
"11947",112.6679335,-73.98723725,40.72527202,"13932"
"11948",36.98946457,-73.96668691,40.80400499,"13933"
"11949",35.99053735,-73.96688999,40.80408818,"13934"
"413",14.20100966,-73.99131403,40.73231386,"587"
"872",344.046639,-74.00491028,40.73523046,"1021"
"1034",343.7456614,-74.00332037,40.73546615,"1191"
"656",262.6481473,-74.00815838,40.73485019,"811"
"1107",36.06073926,-73.99708403,40.74212263,"1255"
"11916",292.8482255,-73.99689704,40.74218175,"13869"
"11459",34.20101833,-73.95949235,40.80592556,"13268"
"11966",35.21540412,-73.98315371,40.77653103,"13983"
"11972",36.17661676,-73.96070349,40.81416897,"14004"
"3229",36.17016088,-73.97701462,40.78494383,"3672"
"7504",292.8213109,-73.97679498,40.78505276,"9222"
"2479",36.54688553,-73.97854143,40.78558694,"2884"
"10960",292.6363013,-73.97769783,40.78881471,"12559"
"3357",292.814765,-73.97825791,40.78815923,"3856"
"11900",35.8351695,-73.97846708,40.7880482,"13818"
"2472",35.98539311,-73.97457128,40.79064731,"2877"
"11976",292.9418588,-73.97424146,40.79070612,"14014"
"2668",5.663374023,-73.98108408,40.78828509,"3084"
"11977",292.6917465,-73.98100627,40.78848312,"14018"
"1745",35.91051558,-73.96817217,40.75535717,"2174"
"2838",112.8809317,-73.96812546,40.75552943,"3254"
"2199",36.29388055,-73.96580532,40.75435648,"2619"
"11979",112.8635189,-73.96587693,40.75458128,"14025"
"4245",23.18019886,-73.94227074,40.82858758,"5081"
"4386",292.7127525,-73.94208825,40.8286766,"5258"
"3811",112.8647079,-73.98499176,40.73236918,"4550"
"11982",112.7022181,-73.98275417,40.7314329,"14034"
"11995",4.839516062,-74.01049787,40.72969224,"14062"
"2470",36.33303882,-73.97319291,40.79252897,"2875"
"4687",292.8027546,-73.97286799,40.79258767,"5799"
"11999",36.17762901,-73.95705358,40.78326946,"14066"
"2884",36.14973616,-73.95751271,40.7826412,"3319"
"12040",293.0033984,-73.9915465,40.77207638,"14121"
"12048",292.9927111,-73.94021357,40.81960879,"14131"
"12074",35.91568905,-73.9763866,40.74810884,"14151"
"2973",36.21793644,-73.97683646,40.74748928,"3423"
"12096",51.47979713,-73.9475806,40.83483759,"14176"
"10637",294.606753,-73.92918152,40.84729316,"12184"
"12308",35.77266187,-73.9254108,40.85564439,"14290"
"12219",38.41070801,-73.91947032,40.87007775,"14212"
"5209",34.5301117,-73.9457947,40.80436658,"6410"
"12335",296.2252423,-73.94543784,40.80378188,"14311"
"12351",113.2233732,-73.94181858,40.80534278,"14316"
"12363",292.6733973,-73.94370566,40.80614172,"14317"
"12375",36.11028123,-74.0054633,40.7564685,"14327"
"3581",35.65806101,-73.98050813,40.73020606,"4153"
"12176",35.64272156,-73.97420848,40.73048669,"14191"
"6849",112.8782681,-73.97965239,40.73567941,"8178"
"12426",36.26817508,-73.95822393,40.81554717,"14358"
"12427",35.04762152,-73.95849067,40.81566045,"14359"
"12429",34.62327058,-73.95786212,40.8160691,"14360"
"12430",38.93181011,-73.9580218,40.81625884,"14361"
"12441",34.63782689,-73.98764537,40.74136159,"14362"
"3568",112.9888001,-73.98803244,40.74089386,"4142"
"12442",27.11564438,-73.9315463,40.85880089,"14363"
"8858",181.9461493,-73.99476601,40.71556754,"10846"
"12011",294.0569698,-74.01274432,40.71632135,"14078"
"10581",292.6765097,-73.99930928,40.75632827,"12119"
"12103",40.12911311,-73.99957594,40.75625373,"14189"
"13112",218.906298,-73.99981354,40.75674296,"15274"
"12461",35.81372545,-73.96668901,40.76140456,"14375"
"12468",10.42010642,-73.93964175,40.83567438,"14380"
"12467",293.1049612,-73.93958051,40.83566282,"14379"
"2204",36.15401323,-73.96352053,40.75748757,"2624"
"4660",112.7563616,-73.96359347,40.7577138,"5759"
"2203",35.96082358,-73.96397671,40.7568622,"2623"
"4540",112.8958717,-73.96405083,40.75708408,"5537"
"4141",36.33034489,-73.94912442,40.77318623,"4938"
"12484",112.8784402,-73.94907322,40.77336845,"14400"
"2233",35.99988937,-73.95137433,40.77413696,"2646"
"7535",112.8864645,-73.95143924,40.77436687,"9271"
"7634",292.2087662,-73.9485879,40.81565598,"9385"
"12486",112.8488743,-73.94905889,40.77762849,"14407"
"2376",36.09036257,-73.95341946,40.82253857,"2782"
"2592",42.41147955,-73.95491933,40.82402801,"2995"
"2593",43.51408339,-73.95502473,40.82410488,"2996"
"4070",36.25163919,-73.93539304,40.82158455,"4859"
"3018",36.09351126,-73.95314229,40.77997648,"3468"
"12648",36.0841919,-73.95363394,40.77930203,"14728"
"12493",112.851594,-73.95130318,40.77857415,"14452"
"12495",292.4253045,-73.96976028,40.79468966,"14462"
"12498",112.9224033,-73.9517959,40.77789694,"14471"
"1786",35.3243325,-73.94861841,40.78217339,"2213"
"12499",112.8857673,-73.94855074,40.78233794,"14475"
"3023",36.21637208,-73.95084841,40.7831125,"3473"
"1785",36.12526789,-73.94907145,40.7815386,"2212"
"12500",112.8860206,-73.94901088,40.78170961,"14479"
"3022",36.31775715,-73.95130749,40.78248616,"3472"
"12501",36.08929881,-73.9854914,40.77841641,"14484"
"12503",292.260665,-73.98533079,40.77842764,"14494"
"2315",36.18487698,-73.98736064,40.77585248,"2722"
"12502",293.1425158,-73.98714232,40.77597504,"14489"
"3243",35.62106588,-73.9845336,40.7746384,"3685"
"3738",172.3930084,-73.99428208,40.71171972,"4399"
"12513",84.38902992,-73.99441344,40.71157952,"14514"
"12517",9.425776793,-74.01030401,40.71938786,"14521"
"368",10.30210252,-74.01042002,40.71869885,"548"
"12520",292.3683116,-73.99461686,40.76178116,"14526"
"2330",1.579598295,-73.98219649,40.7777365,"2734"
"2353",359.6752126,-73.98198942,40.77764087,"2755"
"3239",37.34307539,-73.98222264,40.77777495,"3681"
"2665",5.207211992,-73.97627496,40.79462361,"3081"
"487",8.873957029,-74.00734192,40.72718761,"640"
"978",275.5264889,-74.0073184,40.72732849,"1128"
"12533",9.629333251,-74.00886863,40.72733154,"14539"
"2545",37.04439765,-73.97431686,40.79136048,"2942"
"2471",35.91175347,-73.97411276,40.79128004,"2876"
"11445",292.8531327,-73.97378418,40.791332,"13255"
"859",296.4973895,-74.00118787,40.72244801,"1012"
"6784",40.7221802,-74.00143336,40.72252127,"8043"
"12543",290.0135675,-74.01098178,40.70620291,"14553"
"454",287.5832707,-74.00963259,40.70572252,"621"
"669",10.34182654,-74.00988533,40.70572625,"818"
"12546",36.10832761,-73.9278012,40.85234309,"14556"
"4161",35.86748553,-73.95891575,40.7597659,"4958"
"12548",112.7166228,-73.95887643,40.75994078,"14562"
